src_ip,dst_ip,src_port,dst_port,protocol,duration,packet_count,byte_count,mean_pkt_size,std_pkt_size,vpn_label
192.168.31.160,192.168.31.1,65121,53,17,0.0,1,73,73.0,0.0,Non-VPN
192.168.31.160,152.228.215.159,60236,443,6,1.1525089740753174,10,4790,479.0,527.4262033687746,Non-VPN
192.168.31.1,192.168.31.160,53,51019,17,0.0,1,154,154.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,55531,17,0.0,1,166,166.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,50492,17,0.0,1,130,130.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,65121,17,0.0,1,105,105.0,0.0,Non-VPN
192.168.31.160,51.79.154.9,60237,443,6,30.490447998046875,14,6064,433.1428571428572,517.4857978924719,Non-VPN
192.168.31.160,35.186.253.211,62162,443,17,0.2771289348602295,9,5395,599.4444444444445,563.3219152908163,Non-VPN
104.18.27.193,192.168.31.160,443,59530,17,0.321789026260376,13,7740,595.3846153846154,520.2902353437769,Non-VPN
35.186.253.211,192.168.31.160,443,62162,17,0.3024120330810547,8,3850,481.25,498.4477781071955,Non-VPN
51.79.154.9,192.168.31.160,443,60237,6,30.48392105102539,14,1781,127.21428571428572,150.92863903723725,Non-VPN
192.168.31.160,152.228.215.159,60238,443,6,32.94996404647827,12,4878,406.5,504.1546555043072,Non-VPN
152.228.215.159,192.168.31.160,443,60236,6,0.8663289546966553,8,1265,158.125,187.21006750439463,Non-VPN
192.168.31.160,192.168.31.1,59444,53,17,0.0,1,82,82.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,53113,53,17,0.0,1,82,82.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,52510,53,17,0.0,1,82,82.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,53113,17,0.0,1,160,160.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,52510,17,0.0,1,176,176.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,59444,17,0.0,1,211,211.0,0.0,Non-VPN
152.228.215.159,192.168.31.160,443,60238,6,31.631963968276978,9,1307,145.22222222222223,180.1479501704565,Non-VPN
192.168.31.160,192.168.31.1,54067,53,17,0.0,1,77,77.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,61448,53,17,0.0,1,77,77.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,61448,17,0.0,1,93,93.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,54067,17,0.0,1,125,125.0,0.0,Non-VPN
192.168.31.160,185.70.42.36,60239,443,6,4.216394901275635,15,3461,230.7333333333333,351.9953535046861,Non-VPN
192.168.31.160,185.70.42.36,60240,443,6,3.975209951400757,10,2403,240.3,391.2370253439722,Non-VPN
185.70.42.36,192.168.31.160,443,60239,6,3.882401943206787,15,8643,576.2,559.6314501526875,Non-VPN
185.70.42.36,192.168.31.160,443,60240,6,3.700340032577514,10,4829,482.9,535.6635977924952,Non-VPN
192.168.31.141,239.255.255.250,50816,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,41303,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,50988,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,53208,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,55582,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,45759,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,50729,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,60542,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,56447,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,32988,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,35380,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,54631,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,43940,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,51285,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,58329,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,43765,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,46336,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,48059,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,48664,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,38034,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,43856,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,51705,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,44103,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,33372,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.160,185.70.42.36,60241,443,6,4.398196935653687,12,3825,318.75,402.148215835903,Non-VPN
192.168.31.160,185.70.42.36,60242,443,6,4.26373291015625,7,2580,368.57142857142856,484.4681493711449,Non-VPN
185.70.42.36,192.168.31.160,443,60241,6,4.107867956161499,10,2636,263.6,373.9238425134187,Non-VPN
185.70.42.36,192.168.31.160,443,60242,6,3.8355789184570312,5,560,112.0,98.40325197878371,Non-VPN
192.168.31.137,239.255.255.250,49609,1900,17,0.0,1,167,167.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,60012,53,17,193.5187990665436,4,337,84.25,10.615436872781071,Non-VPN
192.168.31.1,192.168.31.160,53,60012,17,193.482048034668,4,817,204.25,81.49041354662522,Non-VPN
192.168.31.160,20.60.82.129,60243,443,6,1.4477109909057615,8,1347,168.375,147.49062470204674,Non-VPN
20.60.82.129,192.168.31.160,443,60243,6,0.9184560775756836,9,7081,786.7777777777778,521.5180358610764,Non-VPN
192.168.31.160,192.168.31.1,56882,53,17,0.0,1,82,82.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,51899,53,17,0.0,1,82,82.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,61578,53,17,0.0,1,82,82.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,56882,17,0.0,1,121,121.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,51899,17,0.0,1,145,145.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,61578,17,0.0,1,98,98.0,0.0,Non-VPN
192.168.31.160,103.180.115.6,60247,443,6,214.16416883468628,94,8977,95.5,164.3975947176119,Non-VPN
103.180.115.6,192.168.31.160,443,60247,6,214.1591329574585,324,393281,1213.83024691358,326.8989615468866,Non-VPN
192.168.31.160,192.168.31.1,53693,53,17,0.0,1,76,76.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,53693,17,0.0,1,101,101.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,64525,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,51006,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,51127,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.160,104.18.27.193,57456,443,17,22.109442949295044,14,10105,721.7857142857143,571.3429266175599,Non-VPN
192.168.31.1,192.168.31.160,53,51006,17,0.0,1,150,150.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,51127,17,0.0,1,342,342.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,61894,53,17,0.0,1,78,78.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,58661,53,17,0.0,1,78,78.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,54535,53,17,0.0,1,78,78.0,0.0,Non-VPN
192.168.31.160,103.43.91.51,60248,443,6,10.895800828933716,18,5334,296.3333333333333,432.995894258184,Non-VPN
192.168.31.160,192.168.31.1,62104,53,17,0.0,1,70,70.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,54800,53,17,0.0,1,70,70.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,51752,53,17,0.0,1,70,70.0,0.0,Non-VPN
192.168.31.160,35.186.253.211,53449,443,17,21.782282829284668,13,7340,564.6153846153846,545.7598145227706,Non-VPN
192.168.31.160,192.168.31.1,65454,53,17,0.0,1,85,85.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,64675,53,17,0.0,1,85,85.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,58480,53,17,0.0,1,85,85.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,55061,53,17,0.0,1,85,85.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,55797,53,17,0.0,1,85,85.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,53380,53,17,0.0,1,85,85.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,59479,53,17,0.0,1,80,80.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,51752,17,0.0,1,102,102.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,52337,53,17,0.0,1,80,80.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,55056,53,17,0.0,1,80,80.0,0.0,Non-VPN
192.168.31.160,51.79.154.9,60250,443,6,52.02980089187622,20,9083,454.15,539.5414974772561,Non-VPN
192.168.31.1,192.168.31.160,53,64525,17,0.0,1,137,137.0,0.0,Non-VPN
104.18.27.193,192.168.31.160,443,57456,17,22.035474061965942,12,5807,483.9166666666667,509.3143198349021,Non-VPN
192.168.31.1,192.168.31.160,53,53380,17,0.0,1,117,117.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,57509,53,17,0.0,1,83,83.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,59326,53,17,0.0,1,83,83.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,63218,53,17,0.0,1,83,83.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,61894,17,0.0,1,190,190.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,58661,17,0.0,1,174,174.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,54535,17,0.0,1,162,162.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,65454,17,0.0,1,271,271.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,54800,17,0.0,1,98,98.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,64675,17,0.0,1,271,271.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,58480,17,0.0,1,317,317.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,62104,17,0.0,1,112,112.0,0.0,Non-VPN
35.186.253.211,192.168.31.160,443,53449,17,21.816992044448853,13,4278,329.0769230769231,436.435291095495,Non-VPN
192.168.31.1,192.168.31.160,53,55061,17,0.0,1,119,119.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,52337,17,0.0,1,210,210.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,55056,17,0.0,1,180,180.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,55797,17,0.0,1,145,145.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,59479,17,0.0,1,210,210.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,59326,17,0.0,1,276,276.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,63218,17,0.0,1,215,215.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,57509,17,0.0,1,221,221.0,0.0,Non-VPN
51.79.154.9,192.168.31.160,443,60250,6,52.00711393356323,16,2469,154.3125,187.4815720110913,Non-VPN
192.168.31.160,103.43.91.51,60252,443,6,31.67857599258423,16,5240,327.5,449.9554144579216,Non-VPN
103.43.91.51,192.168.31.160,443,60248,6,10.884979009628296,21,5298,252.28571428571428,232.54843691197772,Non-VPN
103.43.91.51,192.168.31.160,443,60252,6,31.677163124084476,14,4958,354.1428571428572,495.41755219249967,Non-VPN
192.168.31.160,141.94.175.218,60253,443,6,0.2835278511047363,4,2293,573.25,530.1147870980398,Non-VPN
192.168.31.160,192.168.31.1,57327,53,17,0.0,1,78,78.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,52573,53,17,0.0,1,78,78.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,49160,53,17,0.0,1,78,78.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,57327,17,0.0,1,156,156.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,52573,17,0.0,1,156,156.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,49160,17,0.0,1,94,94.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,61030,53,17,0.0,1,87,87.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,60475,53,17,0.0,1,87,87.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,61030,17,0.0,1,168,168.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,60475,17,0.0,1,156,156.0,0.0,Non-VPN
192.168.31.160,141.94.175.218,60256,443,6,1.4429478645324707,13,4888,376.0,492.09989604988505,Non-VPN
141.94.175.218,192.168.31.160,443,60253,6,0.2748420238494873,4,220,55.0,1.7320508075688772,Non-VPN
141.94.175.218,192.168.31.160,443,60256,6,1.2257070541381836,13,8304,638.7692307692307,573.917463088439,Non-VPN
192.168.31.160,141.94.175.218,60257,443,6,34.570353984832764,11,4802,436.54545454545456,509.2774495902572,Non-VPN
141.94.175.218,192.168.31.160,443,60257,6,33.24988913536072,9,1307,145.22222222222223,180.1479501704565,Non-VPN
192.168.31.160,192.168.31.1,59202,53,17,0.0,1,79,79.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,55256,53,17,0.0,1,79,79.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,58388,53,17,0.0,1,79,79.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,55256,17,0.0,1,107,107.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,58388,17,0.0,1,95,95.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,59202,17,0.0,1,129,129.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,50581,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,49356,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,51671,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,35927,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,38715,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,51128,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,46215,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,42229,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,37441,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,38260,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,38079,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,56554,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,40569,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,45496,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,42262,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,37477,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,52623,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,52154,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,42852,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,55372,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,36798,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,55749,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,36076,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,54728,53,17,0.0,1,84,84.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,53858,53,17,0.0,1,84,84.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,63331,53,17,0.0,1,84,84.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,54728,17,0.0,1,175,175.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,53858,17,0.0,1,146,146.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,63331,17,0.0,1,134,134.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,53648,53,17,0.0,1,106,106.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,59913,53,17,0.0,1,106,106.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,53648,17,0.0,1,166,166.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,59913,17,0.0,1,134,134.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,62901,53,17,0.0,1,80,80.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,52524,53,17,0.0,1,80,80.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,52660,53,17,0.0,1,80,80.0,0.0,Non-VPN
192.168.31.160,103.43.91.51,60258,443,6,11.122267961502075,12,4805,400.4166666666667,471.9495838775814,Non-VPN
192.168.31.160,35.186.253.211,50457,443,17,13.345441818237305,12,7172,597.6666666666666,543.5038076121352,Non-VPN
192.168.31.160,192.168.31.1,52189,53,17,0.0,1,76,76.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,58070,53,17,0.0,1,76,76.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,55744,53,17,0.0,1,76,76.0,0.0,Non-VPN
192.168.31.160,51.79.154.9,60260,443,6,43.304685831069946,23,8803,382.7391304347826,500.7719447440342,Non-VPN
192.168.31.1,192.168.31.160,53,62901,17,0.0,1,141,141.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,52524,17,0.0,1,141,141.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,52660,17,0.0,1,112,112.0,0.0,Non-VPN
192.168.31.160,104.18.27.193,59118,443,17,13.45841097831726,18,11527,640.3888888888889,575.7887478049266,Non-VPN
192.168.31.1,192.168.31.160,53,52189,17,0.0,1,147,147.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,58070,17,0.0,1,147,147.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,55744,17,0.0,1,92,92.0,0.0,Non-VPN
192.168.31.160,34.36.209.34,58045,443,17,0.3623859882354736,9,6471,719.0,560.674197333492,Non-VPN
35.186.253.211,192.168.31.160,443,50457,17,13.35756492614746,12,4211,350.9166666666667,447.37911930362696,Non-VPN
104.18.27.193,192.168.31.160,443,59118,17,13.379472017288208,16,8641,540.0625,503.7628991834849,Non-VPN
34.36.209.34,192.168.31.160,443,58045,17,0.3743958473205566,9,4740,526.6666666666666,522.5858781100002,Non-VPN
51.79.154.9,192.168.31.160,443,60260,6,43.301745891571045,23,5822,253.1304347826087,367.7194469733952,Non-VPN
192.168.31.160,103.43.91.51,60262,443,6,23.17777299880981,14,5109,364.9285714285714,472.1566725880168,Non-VPN
103.43.91.51,192.168.31.160,443,60258,6,11.125538110733032,16,2398,149.875,173.3842823758832,Non-VPN
192.168.31.160,192.168.31.1,52636,53,17,0.0,1,81,81.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,53195,53,17,0.0,1,81,81.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,60999,53,17,0.0,1,81,81.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,52636,17,0.0,1,165,165.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,60999,17,0.0,1,97,97.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,53195,17,0.0,1,165,165.0,0.0,Non-VPN
103.43.91.51,192.168.31.160,443,60262,6,23.171951055526733,16,2427,151.6875,172.20290312230512,Non-VPN
192.168.31.160,192.168.31.1,58942,53,17,0.0,1,90,90.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,59285,53,17,0.0,1,90,90.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,56856,53,17,0.0,1,90,90.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,59285,17,0.0,1,118,118.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,58942,17,0.0,1,115,115.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,56856,17,0.0,1,106,106.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,64429,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,56927,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,56267,53,17,0.0,1,85,85.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,62343,53,17,0.0,1,85,85.0,0.0,Non-VPN
192.168.31.160,141.94.175.218,60265,443,6,1.052375078201294,11,4813,437.54545454545456,515.4717810169567,Non-VPN
192.168.31.160,192.168.31.1,56271,53,17,0.0,1,85,85.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,57493,53,17,0.0,1,70,70.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,51435,53,17,0.0,1,70,70.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,61817,53,17,0.0,1,85,85.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,58163,53,17,0.0,1,85,85.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,58861,53,17,0.0,1,85,85.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,58861,17,0.0,1,117,117.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,64429,17,0.0,1,137,137.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,58688,53,17,0.0,1,83,83.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,52013,53,17,0.0,1,83,83.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,60367,53,17,0.0,1,83,83.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,56927,17,0.0,1,339,339.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,56267,17,0.0,1,271,271.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,56271,17,0.0,1,317,317.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,51435,17,0.0,1,102,102.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,62343,17,0.0,1,271,271.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,57493,17,0.0,1,112,112.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,61817,17,0.0,1,119,119.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,58163,17,0.0,1,145,145.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,58688,17,0.0,1,221,221.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,60367,17,0.0,1,215,215.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,52013,17,0.0,1,276,276.0,0.0,Non-VPN
141.94.175.218,192.168.31.160,443,60265,6,0.8036980628967285,8,1265,158.125,187.21006750439463,Non-VPN
192.168.31.160,192.168.31.1,52910,53,17,0.0,1,71,71.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,57401,53,17,0.0,1,71,71.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,56539,53,17,0.0,1,71,71.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,57237,53,17,0.0,1,71,71.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,63711,53,17,0.0,1,71,71.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,63818,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,50916,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,59365,53,17,0.0,1,72,72.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,57401,17,0.0,1,260,260.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,57237,17,0.0,1,260,260.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,56539,17,0.0,1,236,236.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,63711,17,0.0,1,236,236.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,52910,17,0.0,1,265,265.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,63818,17,0.0,1,254,254.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,50916,17,0.0,1,333,333.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,59365,17,0.0,1,273,273.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,61431,53,17,0.0,1,87,87.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,57932,53,17,0.0,1,87,87.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,55017,53,17,0.0,1,87,87.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,63625,53,17,0.0,1,84,84.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,65269,53,17,0.0,1,84,84.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,60825,53,17,0.0,1,84,84.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,60268,53,6,0.0824639797210693,6,367,61.16666666666666,10.652334120849863,Non-VPN
192.168.31.160,192.168.31.1,60269,53,6,0.0818409919738769,6,367,61.16666666666666,10.652334120849863,Non-VPN
192.168.31.1,192.168.31.160,53,60269,6,0.0688381195068359,5,478,95.6,77.3397698470845,Non-VPN
192.168.31.1,192.168.31.160,53,60268,6,0.0692019462585449,5,570,114.0,114.09469751044524,Non-VPN
192.168.31.1,192.168.31.160,53,60825,17,0.0,1,148,148.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,61431,17,0.0,1,185,185.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,57932,17,0.0,1,232,232.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,55017,17,0.0,1,184,184.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,63625,17,0.0,1,165,165.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,65269,17,0.0,1,165,165.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,60270,53,6,0.0732550621032714,6,368,61.333333333333336,10.994948334980428,Non-VPN
192.168.31.160,192.168.31.1,60271,53,6,0.0173530578613281,7,422,60.285714285714285,10.497813183356476,Non-VPN
192.168.31.160,192.168.31.1,60272,53,6,0.0191929340362548,7,422,60.285714285714285,10.497813183356476,Non-VPN
192.168.31.160,192.168.31.1,60273,53,6,0.0736110210418701,6,365,60.833333333333336,9.973576200251452,Non-VPN
192.168.31.160,192.168.31.1,60274,53,6,0.0740649700164794,6,365,60.833333333333336,9.973576200251452,Non-VPN
192.168.31.160,192.168.31.1,60275,53,6,0.0769708156585693,6,365,60.833333333333336,9.973576200251452,Non-VPN
192.168.31.1,192.168.31.160,53,60270,6,0.0677030086517334,6,550,91.66666666666669,78.98030696881905,Non-VPN
192.168.31.1,192.168.31.160,53,60271,6,0.0139758586883544,6,635,105.83333333333331,110.6231088978348,Non-VPN
192.168.31.1,192.168.31.160,53,60272,6,0.0142350196838378,5,521,104.2,94.51433753669336,Non-VPN
192.168.31.1,192.168.31.160,53,60273,6,0.0690770149230957,5,550,110.0,106.10183787286628,Non-VPN
192.168.31.1,192.168.31.160,53,60274,6,0.0698640346527099,5,563,112.6,111.29707992575544,Non-VPN
